Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
335,2023-10-24 08:11:45,Morning Workout,2092,Around the World,2,11.79340162,10,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Around the World,3,11.79340162,12,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Around the World,4,11.79340162,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Deadlift (Dumbbell),1,18.1436948,9,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Deadlift (Dumbbell),2,18.1436948,9,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Deadlift (Dumbbell),3,18.1436948,9,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Goblet Squat (Kettlebell),1,18.1436948,9,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Goblet Squat (Kettlebell),2,18.1436948,9,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Goblet Squat (Kettlebell),3,18.1436948,9,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Lateral Box Jump,Note,,,,,,25lb,
336,2023-10-26 08:26:06,Morning Workout,2904,Lateral Box Jump,1,,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Lateral Box Jump,2,,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Lateral Box Jump,3,,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Arnold Press (Dumbbell),1,11.79340162,12,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Arnold Press (Dumbbell),2,11.79340162,12,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Arnold Press (Dumbbell),3,11.79340162,12,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Floor Press (Barbell),1,19.95806428,8,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Floor Press (Barbell),2,19.95806428,8,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Floor Press (Barbell),3,19.95806428,8,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Arnold Press (Dumbbell),1,11.79340162,12,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Arnold Press (Dumbbell),2,9.97903214,12,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Arnold Press (Dumbbell),3,9.97903214,12,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Push Up,1,138.3456729,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Push Up,2,138.3456729,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Push Up,3,138.3456729,10,,,,,
336,2023-10-26 08:26:06,Morning Workout,2904,Plank,1,,,,,30,,
336,2023-10-26 08:26:06,Morning Workout,2904,Plank,2,,,,,30,,
336,2023-10-26 08:26:06,Morning Workout,2904,Plank,3,,,,,30,,
337,2023-10-27 09:47:08,Morning Workout,2949,Front Squat (Barbell),1,28.12272694,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Front Squat (Barbell),2,28.12272694,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Front Squat (Barbell),3,28.12272694,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Front Squat (Barbell),4,28.12272694,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Front Squat (Barbell),5,28.12272694,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Lunge (Dumbbell),1,14.06136347,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Lunge (Dumbbell),2,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Lunge (Dumbbell),3,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Lunge (Dumbbell),4,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,farmer carry db,1,28.12272694,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,farmer carry db,2,28.12272694,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,farmer carry db,3,28.12272694,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,farmer carry db,4,28.12272694,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Single leg press ,1,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Single leg press ,2,14.06136347,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Single leg press ,3,14.06136347,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Single leg press ,4,14.06136347,7,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over One Arm Row (Dumbbell),1,15.87573295,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over One Arm Row (Dumbbell),2,15.87573295,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over One Arm Row (Dumbbell),3,15.87573295,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over One Arm Row (Dumbbell),4,15.87573295,10,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over Row (Band),1,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over Row (Band),2,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over Row (Band),3,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Bent Over Row (Band),4,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Power Clean,1,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Power Clean,2,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Power Clean,3,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Power Clean,4,15.87573295,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Upright Row (Dumbbell),1,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Upright Row (Dumbbell),2,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Upright Row (Dumbbell),3,14.06136347,8,,,,,
337,2023-10-27 09:47:08,Morning Workout,2949,Upright Row (Dumbbell),4,14.06136347,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bulgarian Split Squat,1,14.06136347,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bulgarian Split Squat,2,14.06136347,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bulgarian Split Squat,3,14.06136347,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bulgarian Split Squat,4,14.06136347,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single leg rdl,1,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single leg rdl,2,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single leg rdl,3,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Goblet Squat (Kettlebell),1,18.1436948,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Goblet Squat (Kettlebell),2,18.1436948,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Goblet Squat (Kettlebell),3,18.1436948,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Goblet Squat (Kettlebell),4,18.1436948,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Goblet Squat (Kettlebell),5,18.1436948,8,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Dumbbell),1,14.06136347,5,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Dumbbell),2,14.06136347,5,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Dumbbell),3,14.06136347,5,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Dumbbell),4,14.06136347,5,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single Leg Bridge,1,19.95806428,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single Leg Bridge,2,19.95806428,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single Leg Bridge,3,19.95806428,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Single Leg Bridge,4,19.95806428,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Barbell),1,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Barbell),2,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Barbell),3,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Bicep Curl (Barbell),4,18.1436948,10,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Chest Fly (Dumbbell),1,8.16466266,12,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Chest Fly (Dumbbell),2,8.16466266,12,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Chest Fly (Dumbbell),3,8.16466266,12,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Chest Fly (Dumbbell),4,8.16466266,12,,,,,
338,2023-10-30 09:13:15,Morning Workout,3553,Plank,1,,,,,20,,
338,2023-10-30 09:13:15,Morning Workout,3553,Plank,2,,,,,20,,
338,2023-10-30 09:13:15,Morning Workout,3553,Plank,3,,,,,20,,
338,2023-10-30 09:13:15,Morning Workout,3553,Plank,4,,,,,20,,
339,2023-10-31 07:10:53,Morning Workout,3781,Front Squat (Barbell),1,28.12272694,5,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Front Squat (Barbell),2,28.12272694,5,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Front Squat (Barbell),3,28.12272694,5,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Front Squat (Barbell),4,28.12272694,5,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Front Squat (Barbell),5,28.12272694,5,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bulgarian Split Squat,1,21.77243376,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bulgarian Split Squat,2,21.77243376,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bulgarian Split Squat,3,21.77243376,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bulgarian Split Squat,4,21.77243376,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Pistol Squat,1,21.77243376,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Pistol Squat,2,29.93709642,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Pistol Squat,3,29.93709642,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Pistol Squat,4,29.93709642,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Around the World,1,14.06136347,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Around the World,2,14.06136347,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Around the World,3,14.06136347,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Around the World,4,14.06136347,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Snatch Pull (Barbell),1,11.79340162,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Snatch Pull (Barbell),2,11.79340162,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Snatch Pull (Barbell),3,11.79340162,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Snatch Pull (Barbell),4,11.79340162,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Single leg rdl,1,19.95806428,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Single leg rdl,2,19.95806428,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Single leg rdl,3,19.95806428,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Single leg rdl,4,19.95806428,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bent Over Row (Dumbbell),1,15.87573295,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bent Over Row (Dumbbell),2,15.87573295,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bent Over Row (Dumbbell),3,15.87573295,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Bent Over Row (Dumbbell),4,15.87573295,12,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Cable Crunch,1,15.87573295,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Cable Crunch,2,15.87573295,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Cable Crunch,3,15.87573295,10,,,,,
339,2023-10-31 07:10:53,Morning Workout,3781,Cable Crunch,4,15.87573295,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Deadlift (Dumbbell),1,18.1436948,9,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Deadlift (Dumbbell),2,18.1436948,9,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Deadlift (Dumbbell),3,18.1436948,9,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Deadlift (Dumbbell),4,18.1436948,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Goblet Squat (Kettlebell),1,18.1436948,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Goblet Squat (Kettlebell),2,18.1436948,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Goblet Squat (Kettlebell),3,18.1436948,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Goblet Squat (Kettlebell),4,18.1436948,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Lateral Box Jump,Note,,,,,,25lb,
340,2023-11-02 08:17:28,Morning Workout,3545,Lateral Box Jump,1,,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Lateral Box Jump,2,,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Lateral Box Jump,3,,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Lateral Box Jump,4,,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),1,11.79340162,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),2,11.79340162,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),3,11.79340162,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),4,11.79340162,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Floor Press (Barbell),1,19.95806428,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Floor Press (Barbell),2,19.95806428,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Floor Press (Barbell),3,19.95806428,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Floor Press (Barbell),4,19.95806428,8,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),1,14.06136347,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),2,14.06136347,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),3,14.06136347,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Arnold Press (Dumbbell),4,14.06136347,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Push Up,1,136.9848957,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Push Up,2,136.9848957,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Push Up,3,136.9848957,10,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Triceps Extension (Dumbbell),1,15.87573295,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Triceps Extension (Dumbbell),2,15.87573295,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Triceps Extension (Dumbbell),3,15.87573295,12,,,,,
340,2023-11-02 08:17:28,Morning Workout,3545,Triceps Extension (Dumbbell),4,15.87573295,12,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Front Squat (Barbell),1,31.7514659,6,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Front Squat (Barbell),2,31.7514659,7,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Front Squat (Barbell),3,31.7514659,7,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Front Squat (Barbell),4,31.7514659,7,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Front Squat (Barbell),5,31.7514659,7,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Lunge (Dumbbell),1,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Lunge (Dumbbell),2,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Lunge (Dumbbell),3,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Lunge (Dumbbell),4,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,farmer carry db,1,15.87573295,20,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,farmer carry db,2,15.87573295,20,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,farmer carry db,3,15.87573295,20,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,farmer carry db,4,15.87573295,20,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Around the World,1,14.06136347,10,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Around the World,2,14.06136347,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Around the World,3,14.06136347,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Around the World,4,14.06136347,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over One Arm Row (Dumbbell),1,15.87573295,10,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over One Arm Row (Dumbbell),2,15.87573295,10,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over One Arm Row (Dumbbell),3,15.87573295,10,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over One Arm Row (Dumbbell),4,15.87573295,10,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over Row (Band),1,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over Row (Band),2,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over Row (Band),3,15.87573295,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Bent Over Row (Band),4,15.87573295,10,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Power Clean,1,15.87573295,6,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Power Clean,2,15.87573295,6,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Power Clean,3,15.87573295,6,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Power Clean,4,15.87573295,6,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Upright Row (Dumbbell),1,14.06136347,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Upright Row (Dumbbell),2,14.06136347,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Upright Row (Dumbbell),3,14.06136347,8,,,,,
341,2023-11-03 09:36:17,Morning Workout,3041,Upright Row (Dumbbell),4,14.06136347,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Deadlift (Dumbbell),1,43.54486752,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Deadlift (Dumbbell),2,43.54486752,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Deadlift (Dumbbell),3,43.54486752,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Deadlift (Dumbbell),4,43.54486752,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg rdl,1,24.04039561,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg rdl,2,24.04039561,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg rdl,3,24.04039561,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg rdl,4,24.04039561,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Goblet Squat (Kettlebell),1,18.1436948,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Goblet Squat (Kettlebell),2,18.1436948,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Goblet Squat (Kettlebell),3,18.1436948,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Goblet Squat (Kettlebell),4,18.1436948,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Goblet Squat (Kettlebell),5,18.1436948,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Overhead Press (Dumbbell),1,18.1436948,5,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Overhead Press (Dumbbell),2,18.1436948,5,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Overhead Press (Dumbbell),3,18.1436948,5,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Overhead Press (Dumbbell),4,18.1436948,5,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Lunge (Dumbbell),1,15.87573295,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Lunge (Dumbbell),2,15.87573295,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Lunge (Dumbbell),3,15.87573295,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Lunge (Dumbbell),4,15.87573295,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg press ,1,14.06136347,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg press ,2,14.06136347,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg press ,3,14.06136347,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Single leg press ,4,14.06136347,10,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Bench Press - Close Grip (Barbell),1,9.97903214,20,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Bench Press - Close Grip (Barbell),2,9.97903214,20,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Bench Press - Close Grip (Barbell),3,9.97903214,20,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Bench Press - Close Grip (Barbell),4,9.97903214,20,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Floor Press (Barbell),1,21.77243376,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Floor Press (Barbell),2,21.77243376,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Floor Press (Barbell),3,21.77243376,8,,,,,
342,2023-11-06 07:02:12,Morning Workout,4250,Floor Press (Barbell),4,21.77243376,8,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Front Squat (Barbell),1,31.7514659,6,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Front Squat (Barbell),2,31.7514659,6,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Front Squat (Barbell),3,31.7514659,6,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Front Squat (Barbell),4,31.7514659,6,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Front Squat (Barbell),5,31.7514659,6,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Bulgarian Split Squat,1,15.87573295,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Bulgarian Split Squat,2,15.87573295,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Bulgarian Split Squat,3,15.87573295,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Pistol Squat,1,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Pistol Squat,2,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Pistol Squat,3,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Pistol Squat,4,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Around the World,1,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Around the World,2,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Around the World,3,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Around the World,4,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Snatch Pull (Barbell),1,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Snatch Pull (Barbell),2,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Snatch Pull (Barbell),3,15.87573295,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Snatch Pull (Barbell),4,15.87573295,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Overhead Press (Dumbbell),1,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Overhead Press (Dumbbell),2,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Overhead Press (Dumbbell),3,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Overhead Press (Dumbbell),4,14.06136347,10,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Bent Over Row (Dumbbell),1,15.87573295,12,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Bent Over Row (Dumbbell),2,15.87573295,12,,,,,
343,2023-11-07 08:13:00,Morning Workout,5379,Bent Over Row (Dumbbell),3,15.87573295,12,,,,,
